"234 x 400",""
"234 x 60",""
"250 x 250",""
"300 x 50",""
"3D Secure","3D Secure"
"3D Secure Card Validation","Validação Cartão 3D Secure"
"3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>."
"468 x 60",""
"728 x 90",""
"800 x 66",""
"<a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>","<a href=""http://www.magentocommerce.com/paypal"">Aceitar pagamentos via PayPal!</a>"
"A case that has been resolved and close requires a reimbursement.",""
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.",""
"A reversal has occurred on this transaction because you have given the customer a refund.",""
"A reversal has occurred on this transaction due to a chargeback by your customer.",""
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.",""
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.",""
"A value is required for live mode. Refer to your CardinalCommerce agreement.","É necessário um valor para o modo ativo. Por favor verifique o seu contracto com CardinalCommerce"
"ACH Deposit (Hold for Dispute or Other Investigation)","ACH Deposit (Hold for Dispute or Other Investigation)"
"ACH Deposit (Reversal)","Depósito ACH (Anulação)"
"ACH Funding for Funds Recovery from Account Balance","ACH Funding for Funds Recovery from Account Balance"
"ACH Withdrawal","Revogação ACH"
"API Authentication Methods","Métodos de Autenticação API"
"API Certificate","Certificado API"
"API Password","Palavra-passe API"
"API Signature","Assinatura API"
"API Username","Nome de Utilizador API"
"API Uses Proxy","A API utiliza Proxy"
"Ability for buyer to purchase without PayPal account.","Possibilidade do comprador adquirir sem ter conta Paypal."
"Accept credit card and PayPal payments securely.",""
"Accept credit cards, debit cards and PayPal payments securely.",""
"Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway.",""
"Accept payments with a PCI compliant checkout that keeps customers on your site.",""
"Accept payments with a PCI-compliant checkout that keeps customers on your site.",""
"Accept payments with a completely customizable checkout page.",""
"Accept payments with a completely customizable checkout.",""
"Acceptance Mark","Marca de Aceitação"
"Acceptance Mark Image","Imagem Marca Aceitação"
"Account-to-Account Payment, initiated by PayPal","Pagamento Conta-para-Conta, iniciado pelo Paypal"
"Add PayPal as an additional payment method to your checkout page to increase your sales.",""
"Add PayPal as an additional payment method to your checkout page.",""
"Add another payment method to your existing solution or as a stand-alone option.",""
"Additional Options","Opções Adicionais"
"Address","Endereço"
"Address Verification System Response","Resposta do Sistema para Verificação Endereço"
"Advanced Settings",""
"Advertise Paypal Credit",""
"All the address information matched","Informação de endereços coincide"
"Allow in Billing Agreement Wizard","Permitir no Assistente de Acordo de Faturação"
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile)."
"Allowed Credit Card Types","Tipos de Cartão de Crédito Permitidos"
"Also affects mini-shopping cart.","Também afeta o mini-carrinho de compras."
"Ask Customer","Perguntar ao Cliente"
"Attempted Authentication, Bad Result","Autenticação Tentada, Mau Resultado"
"Attempted Authentication, Good Result","Autenticação Tentada, Bom Resultado"
"Auction Payment other than through eBay","Pagamento Leilão que não Ebay"
"Authenticated, Bad Result","Autenticado, Mau Resultado"
"Authenticated, Good Result","Autenticado, Bom Resultado"
"Authorization","Autorização"
"Authorization Honor Period (days)","Authorization Honor Period (dias)"
"Authorization transaction is required to void.","Authorization transation is required to void."
"Authorized amount of %s.","Autorizado um montante de %s."
"Authorizing amount of %s is pending approval on gateway.","A autorização do montante de %s está pendente no gateway de pagamento,"
"Auto","Automático"
"AutoSweep","AutoSweep"
"Available Balance","Saldo Disponível"
"Balance Manager Account Bonus","Balance Manager Account Bonus"
"Basic Settings - PayPal Express Checkout",""
"Basic Settings - PayPal Integral Evolution",""
"Basic Settings - PayPal Pasarela integral",""
"Basic Settings - PayPal Payflow Link",""
"Basic Settings - PayPal Payflow Pro",""
"Basic Settings - PayPal Payments Advanced",""
"Basic Settings - PayPal Payments Pro",""
"Basic Settings - PayPal Payments Pro Hosted Solution",""
"Basic Settings - PayPal Payments Standard",""
"Basic Settings - PayPal Pro",""
"Basic Settings - PayPal Website Payments Plus",""
"Basic Settings - PayPal Website Payments Pro",""
"Basic Settings - PayPal Website Payments Pro Hosted Solution",""
"Basic Settings - PayPal Website Payments Pro Payflow Edition",""
"Basic Settings - PayPal Website Payments Standard",""
"Billing Agreement Signup",""
"Billing Information","Informações de Faturação"
"Bonus for first ACH Use","Bónus para primeiro uso ACH"
"Both section above must be complete. ",""
"Buyer Credit Payment","Pagamento de crédito do comprador"
"Buyer claims that a possible duplicate payment was made to the merchant.",""
"Buyer claims that he did not receive goods or service.",""
"Buyer claims that he/she did not authorize transaction.",""
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.",""
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.",""
"Buyer\'s Tax ID",""
"Buyer\'s Tax ID Type",""
"By default it is ""reports.paypal.com"".","Por omissão é ""reports.paypal.com""."
"CNPJ","CNPJ"
"CPF","CPF"
"CVV Entry is Editable",""
"CVV2 Check Result by PayPal","Resultado Verificação CVV2 pelo Paypal"
"Can not send new order email.","Não foi possível enviar o email de nova encomenda."
"Cannot create target file for reading reports.","Não foi possível criar o ficheiro para relatórios de leitura."
"Catalog Category Page",""
"Catalog Product Page",""
"Centinel API URL","URL API Centinel"
"Centinel Custom API URL",""
"Charge-off","Em Lista Negra"
"Chargeback","Devolução"
"Checkout Cart Page",""
"Checkout with PayPal","Finalizar Encomenda com Paypal"
"Checkout with PayPal Paypal Credit",""
"Choose a secure bundled payment solution for your business.",""
"City","Cidade"
"Click here if you are not redirected within 10 seconds...","Clique aqui se não for redirecionado em 10 segundos..."
"Close",""
"Company","Empresa"
"Complaint",""
"Completion Date","Data Término"
"Configure",""
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.",""
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.",""
"Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?","A ligar-se ao servidor SFTP do Paypal para obter novos relatórios. Tem a certeza que deseja continuar?"
"Continue",""
"Countries Payment Applicable From","Pagamento de Países Aplicável De"
"Country","País"
"Coupon Redemption","Amortização Cupão"
"Credit","Crédito"
"Credit Card Settings","Definições Cartão Crédito"
"Currency Conversion required to cover negative balance","Conversão de moeda necessária para cobrir balanço negativo"
"Custom","Personalizado"
"Custom Endpoint Hostname or IP-Address","Custom Endpoint Hostname or IP-Address"
"Custom Path","Caminho Personalizado"
"Customer did not include a confirmed address.","O cliente não inclui um email confirmado."
"Daily","Diariamente"
"Debit","Débito"
"Debit Card Cash Back","Debit Card Cash Back"
"Debit Card Transaction","Transação Cartão de Débito"
"Debit or Credit","Débito ou Crédito"
"Debug Mode","Modo de depuração"
"Direct Payment API","Direct Payment API"
"Discount","Desconto"
"Display",""
"Display Express Checkout in the Payment Information step","Mostrar Express Checkout no passo da Informação Pagamento"
"Display on Product Details Page",""
"Display on Shopping Cart",""
"Displays on catalog pages and homepage.","Mostrado em páginas do catalogo e homepage."
"Dispute",""
"Don't have a PayPal account? Simply enter your email address.","Don't have a PayPal account? Simply enter your email address."
"Dynamic","Dinâmico"
"EFT Funding (German banking)","EFT Funding (German banking)"
"Edit",""
"Edit Payment Information",""
"Edit Shopping Cart","Editar Carrinho de Compras"
"Email Address","Endereço Email"
"Email Associated with PayPal Merchant Account","Email Associado à conta de Comerciante PayPal"
"Email Associated with PayPal Merchant Account (Optional)",""
"Enable Automatic Fetching","Ativar Obtenção Automática"
"Enable Express Checkout",""
"Enable PayPal Guest Checkout","Ativar Finalização Encomenda Paypal para Convidados"
"Enable Payflow Link",""
"Enable Paypal Credit",""
"Enable SSL verification",""
"Enable this Solution",""
"Enabled","Ativo"
"Event","Evento"
"Event Code","Código Evento"
"Every 10 days","A cada 10 dias"
"Every 14 days","A cada 14 dias"
"Every 3 days","A cada 3 dias"
"Every 30 days","A cada 30 dias"
"Every 40 days","A cada 40 dias"
"Every 7 days","A cada 7 dias"
"Exact Match. Address and Postal Code. International","Correspondência Exata. Endereço e Código-Postal. Internacional"
"Exact Match. Address and Postal Code. UK-specific","Correspondência Exata. Endereço e Código-Postal. Específico UK"
"Exact Match. Address and nine-digit ZIP code","Correspondência Exata. Endereço e nove dígitos Código Postal."
"Express Checkout","Express Checkout"
"Express Checkout APIs","API's Express Checkout"
"Express Checkout and Order have been canceled.","Express Checkout e Encomenda cancelado"
"Express Checkout has been canceled.","Express Checkout cancelado"
"Failed to fetch reports from '%s@%s'.","Falha ao obter relatórios de '%s@%s'."
"Fax","Fax"
"Fee Amount","Montante da Taxa"
"Fee Debit or Credit","Taxa Debito ou Crédito"
"Fee Reversal","Taxa Anulação"
"Fee: Foreign ACH Withdrawal","Taxa: Revogação ACH Estrangeira"
"Fee: Mass Pay Request","Taxa: Pedido de Pagamento Massa"
"Fee: Web Site Payments Pro Account Monthly","Taxa: Mensalidade Conta Web Site Payments Pro"
"Fee: WorldLink Check Withdrawal","TAxa: Revogação Cheque WorldLink"
"Fetch","Obter"
"Fetch Updates","Obter Atualizações"
"Fetched %s report rows from '%s@%s'.","Obtidos %s linhas de relatório de '%s@%s'."
"For Virtual Quotes Only","Apenas Para Cotações Virtuais"
"Frontend Experience Settings","Definições Experiência Loja"
"Funding","Financiamento"
"General (Authorization)","Geral (Autorização)"
"General (Dividend)","Geral (Dividendo)"
"General (Funds Transfer from PayPal Account to Another)","Geral (Fundos Transferidos de uma conta Paypal para outra)"
"General (Purchase with a credit card)","Geral (Comprado com cartão de crédito)"
"General Adjustment without businessrelated event","Ajuste Geral com evento sem relação com negócios"
"General Currency Conversion","Geral: Conversão Moeda"
"General Funding of PayPal Account ","Geral: Financiamento Conta Paypal "
"General Redemption","Amortização Geral"
"General Withdrawal from PayPal Account","Revogação Geral de conta Paypal"
"General. Product no longer supported","Geral: Produto não é mais suportado"
"General: Use of PayPal account for purchasing as well as receiving payments","Geral: Utilização de conta Paypal para compras como para recebimento de pagamentos"
"General: Withdrawal from PayPal Account","Geral: Revogação de conta Paypal"
"General: Withdrawal to Non-Bank Entity","Geral: Revogação Entidade Não-Bancária"
"General: adjustment of a type not belonging to the other T12xx categories","Geral: ajustamento de tipo não pertencente a outra categoria T12xx"
"General: bonus of a type not belonging to the other T08xx categories","Geral: tipo de bónus não pertencente a outra T08xx categoria"
"General: event not yet categorized","Geral: Evento ainda não categorizado"
"General: non-payment fee of a type not belonging to the other T01xx categories","Geral: taxa não-pagamento de tipo não pertencente a outra categoria T01xx"
"General: received payment of a type not belonging to the other T00xx categories","Geral: recebido pagamento de tipo não pertencente a outra categoria T00xx"
"General: reversal of a type not belonging to the other T11xx categories","Geral: anulação de tipo não pertencente a outra categoria T11xx"
"General: temporary hold of a type not belonging to the other T15xx categories","Geral: suspensão temporária de tipo não pertencente a outra categoria T15xx"
"Get Credentials from PayPal","Obter Credenciais do Paypal"
"Get Publisher ID from PayPal",""
"Gift Certificate Payment: purchase of Gift Certificate","Pagamento Certificado Presente. compra de Certificado Presente"
"Gift Certificate Redemption","Amortização Certificados Presente"
"Gross Amount","Montante Bruto"
"Header (center)",""
"Header Background Color","Cor de Fundo do Cabeçalho"
"Header Border Color","Cor do Limite do Cabeçalho"
"Header Image URL","URL imagem do topo"
"Help","Ajuda"
"Hidden Virtual PayPal Debit Card Transaction","Hidden Virtual PayPal Debit Card Transation"
"Hold for Dispute Investigation","Em espera para Investigação de Disputa"
"Home Page",""
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.",""
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.",""
"IPN ""%s"".","IPN ""%s""."
"IPN ""%s"". %s Transaction amount %s. Transaction ID: ""%s""",""
"IPN ""%s"". A dispute has been resolved and closed. %s Transaction amount %s.",""
"IPN ""%s"". Case type ""%s"". Case ID ""%s"" %s",""
"If empty, a default value will be used. Custom URL may be provided by CardinalCommerce agreement.","Se vazio será utilizado o valor por omissão. URL personalizada pode ser cedida pelo acordo CardinalCommerce."
"If not specified, Default Country from General Config will be used","Se não especificado, será utilizador o valor da configuração geral de País por Omissão"
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","Se esta opção estiver ativa, os clientes poderão alterar o endereço e tipo de envio no site do Paypal. Em ambientes de produção, funciona apenas sobre https."
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.",""
"Impossible to issue a refund transaction because the capture transaction does not exist.","Não é possível efetuar um reembolso porque a transação cativa não existe."
"Incentive","Incentivo"
"Initiation Date","Data Início"
"Integral Evolution","Integral Evolution"
"Invoice ID","ID Fatura"
"Issuer Liability","Responsabilidade do Emissor"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","É recomendado que defina este valor para ""Cartão de Crédito ou Débito"" por vista de Loja."
"It is recommended to set this value to ""PayPal"" per store views.","É recomendado que defina este valor para Paypal por vista de Loja."
"Items in Your Shopping Cart","Itens no seu carrinho de compras"
"Last Correlation ID","Último ID Correspondência"
"Last Transaction ID","Último ID Transação"
"Learn More","Mais informação"
"Login","Iniciar Sessão"
"Mass Pay Payment","Efetuar Pagamentos em Massa"
"Matched (CVV2)","Coincide (CVV2)"
"Matched (CVV2CSC)","Coincide (CVV2CSC)"
"Matched Address only (no ZIP)","Coincide Endereço apenas (sem CP)"
"Matched Address only (no ZIP). International","Coincide Endereço apenas (sem CP). Internacional"
"Matched Postal Code only (no Address)","Coincide Apenas CP (Sem endereço)"
"Matched five-digit ZIP only (no Address)","Coincide 4 dígitos CP (Sem endereço)"
"Matched whole nine-didgit ZIP (no Address)","Coincide os 9 dígitos do Código-Postal (sem endereço)."
"Merchant Account","Conta Comerciante"
"Merchant Country","País Comerciante"
"Merchant Liability","Responsabilidade Comerciante"
"Merchant Location",""
"Merchant Protection Eligibility","Proteção Responsabilidade Comerciante"
"Merchant Referral Bonus","Bónus Referência Comerciante"
"Merchant holds a non-U.S. account and does not have a withdrawal mechanism.","O Comerciante tem uma conta não-US e não tem mecanismo de Revogação"
"Merchant reference ID format is not supported.","O formato da referência do ID do comerciante não é suportado."
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","Os comerciantes necessitam de criar uma conta Paypal para ativar os acordos de faturação. Não ative esta opção até que o Paypal confirme que os acordos estão ativos para a sua conta."
"Mobile Optimized",""
"Mobile Payment (made via a mobile phone)","Pagamento Móvel (feito através de um telemóvel)"
"N/A","N/D"
"N/A. Address not checked, or acquirer had no response. Service not available","N/D. Endereço não verificado, ou o adquirente não teve resposta. Serviço não disponível."
"N/A. Global Unavailable","N/D. Indisponível Globalmente"
"N/A. International Unavailable","N/D. Indisponível Internacional"
"N/A. Merchant has indicated that CVV2 is not present on card","N/D. O comerciante indicou que CVV2 não está presente no cartão"
"N/A. No response","N/D. Sem resposta"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/D. Não permitido para transações MOTO (Internet/Telefone)"
"N/A. Not processed","N/D. Não processado"
"N/A. Retry","N/D. Nova Tentativa"
"N/A. Service not Supported","N/D. Serviço não suportado"
"N/A. Service not available","N/D. Serviço não disponível"
"N/A. Service not supported",""
"N/A. The merchant did not provide AVS information","N/D. O comerciante não forneceu informação AVS"
"N/A. The merchant has not implemented CVV2 code handling","N/D. O comerciante não implementou manuseamento código CVV2"
"N/A. Unavailable","N/D. Indisponível"
"Near Paypal Credit checkout button",""
"Negative Balance","Balanço Negativo"
"Never","Nunca"
"No","Não"
"No Details matched","Sem detalhes encontrados"
"No Details matched. International","Sem detalhes encontrados. Internacional."
"No Liability Shift","Sem mudança de Responsabilidade"
"No Logo","Sem Logótipo"
"No match","Sem correspondência"
"None of the address information matched","Nenhuma informação do endereço com correspondência"
"Not sure what PayPal payment method to use? Click <a href=""%s"" target=""_blank"">here</a> to learn more.",""
"Note: %s","Nota: %s"
"Nothing to fetch because of an empty configuration.","Nada a obter por causa de configuração vazia"
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","De notar que o Paypal apenas consegue lidar com 10 métodos de envio. Magento irá apenas transferir os primeiros 10 mais baratos, se existirem mais que 10 disponíveis."
"Notified customer about creditmemo #%s.","Cliente notificado sobre a nota de crédito #%s."
"Notified customer about invoice #%s.","Cliente notificado sobre fatura #%s."
"Now accepting PayPal (150 X 40)","Agora Aceita Paypal (150 X 40)"
"Now accepting PayPal (150 X 60)","Agora Aceita Paypal (150 X 60)"
"Number of Child Authorizations","Número de sub-autorizações"
"Open Authorization","Autorização Ativa"
"Order","Encomenda"
"Order ID","ID Encomenda"
"Order Valid Period (days)","Período de Validade Encomenda"
"Ordered amount of %s.","Encomendado montante de %s."
"Ordering amount of %s is pending approval on gateway.","Encomenda no montante de %s está pendente aprovação no serviço de pagamentos."
"Page Background Color","Cor de Fundo da Página"
"Page Style","Estilo da Página"
"Part of the address information matched","Correspondência parcial do endereço"
"Partner","Parceiro"
"Pasarela integral","Pasarela integral"
"Password","Palavra-passe"
"PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>",""
"PayPal Balance Manager function of PayPal account","PayPal Balance Manager function of PayPal account"
"PayPal Billing Agreement Settings",""
"PayPal Buyer Warranty Bonus","Bónus Garantia Comprador Paypal"
"PayPal Debit Card Cash Advance","PayPal Balance Manager function of PayPal account"
"PayPal Debit Card Withdrawal from ATM","Revogação Cartão de Débito Paypal de caixa ATM"
"PayPal Express Checkout","Finalização Rápida Encomenda Paypal"
"PayPal Express Checkout Shortcut Wrapper","PayPal Express Checkout Shortcut Wrapper"
"PayPal Express Checkout Token does not exist.","O Token PayPal Express Checkout não existe"
"PayPal Express Checkout is not enabled.",""
"PayPal Express Checkout lets you give customers access to financing through Paypal Credit&#174; - at no additional cost to you.
                                        You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with Paypal Credit&#174;.
                                        <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>
                                                ",""
"PayPal Express Order Review Form","Formulário de Revisão Encomenda PayPal Express"
"PayPal Fee Information","Informação sobre taxas Paypal"
"PayPal Merchant Pages Style","Página Estilos Comerciante Paypal"
"PayPal Payment Gateways",""
"PayPal Payment Solutions",""
"PayPal Pro","PayPal Pro"
"PayPal Product Logo","Logótipo Produto Paypal"
"PayPal Protection Bonus","Bónus Proteção Paypal"
"PayPal Reference ID","ID Referência Paypal"
"PayPal Reference ID Type","Tipo de ID de referência Paypal"
"PayPal Settlement Reports","Relatórios Acordos Paypal"
"PayPal Website Payments Standard","PayPal Website Payments Standard"
"PayPal certificate does not exist.","Certificado Paypal não existe."
"PayPal certificate file is empty.","O ficheiro de certificado Paypal está vazio."
"PayPal does not support processing orders with zero amount. To complete your purchase, proceed to the standard checkout process.","O Paypal não suporta processamento de encomendas com um montante de zero. Para finalizar a sua encomenda, prossiga para o processo normal de finalização de encomenda."
"PayPal gateway has rejected request. %s","O serviço Paypal rejeitou o pedido: %s"
"PayPal recommends that you set up an additional User on your account at manager.paypal.com",""
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.",""
"PayPal response hasn't required fields.","A resposta do Paypal não tem campos obrigatórios."
"PayPal retains reports for 45 days.","Relatório de retenção do Paypel para 45 dias"
"PayPal/Centinel Electronic Commerce Indicator","PayPal/Centinel Electronic Commerce Indicator"
"PayPal/Centinel Visa Payer Authentication Service Result","Resultado Serviço Autenticação PayPal/Centinel Visa Payer"
"Payer Address ID","ID Endereço Cliente"
"Payer Address Status","Estado Endereço Cliente"
"Payer Email","Email Cliente"
"Payer ID","ID Cliente"
"Payer Status","Estado Cliente"
"Payer is not identified.","Cliente não está notificado."
"Payflow Link","Ligação Payflow"
"Payflow Link (Includes Express Checkout)",""
"Payflow Pro",""
"Payflow Pro (Includes Express Checkout)",""
"Payflow Pro and Express Checkout",""
"Payment Action","Ação Pagamento"
"Payment Applicable From","Aplicável a partir de pagamento"
"Payment Method","Método de Pagamento"
"Payment Refund initiated by merchant","Reembolso de Pagamento iniciado pelo comerciante"
"Payment has been declined. Please try again.","O pagamento foi negado. Por favor tente novamente."
"Payment transactions disallow storing objects.","Transações de pagamentos não permitem alojar objetos."
"Payments Advanced",""
"Payments Advanced (Includes Express Checkout)",""
"Payments Pro (Includes Express Checkout)",""
"Payments Pro Hosted Solution",""
"Payments Pro and Express Checkout",""
"Payments Standard",""
"Payments Standard (Includes Express Checkout)",""
"Payments by PayPal (150 X 40)","Pagamentos por PayPal (150 X 40)"
"Payments by PayPal (150 X 60)","Pagamentos por PayPal (150 X 60)"
"Pending PayPal","Pendente PayPal"
"Place Order","Encomendar"
"Please agree to all the terms and conditions before placing the order.","Por favor, concorde com todos os termos e condições antes de colocar a encomenda."
"Please do not refresh the page until you complete payment.","Por favor não atualize a página até ao pagamento estar concluído."
"Please re-enable the previously enabled payment solutions.",""
"Please select a shipping method...","Por favor selecione um método de envio..."
"Please select region, state or province","Por favor selecione a região, estado ou província"
"Please update order data to get shipping methods and rates","Por favor atualize os dados da sua encomenda para obter métodos de envio e taxas"
"Points Incentive Redemption","Amortização Incentivo Pontos"
"Position",""
"Postage Payment to either USPS or UPS","Postage Payment to either USPS or UPS"
"Preapproved Payment (BillUser API), either sent or received","Pagamento pré-aprovado (BillUser API), ou enviado ou recbido"
"Preapproved Payment ID","ID Pagamento pré-aprovado"
"Price","Preço"
"Pro",""
"Process payments using your own internet merchant account.",""
"Product",""
"Product Name","Nome Produto"
"Proxy Host","Servidor Proxy"
"Proxy Port","Porta Proxy"
"Publisher ID",""
"Qty","Qt"
"Reauthorization","Re-Autorização"
"Reference Information","Informação da Referência"
"Refunded amount of %s. Transaction ID: ""%s""",""
"Reimbursement for a chargeback.","Compensação por reembolso."
"Reimbursement of Chargeback","Reembolso ou Devolução"
"Report Date","Data de Notificação"
"Reports","Relatórios"
"Require CVV Entry","Necessária entrada CVV"
"Require Customer's Billing Address","Requerer Endereço de Faturação Cliente"
"Required PayPal Settings",""
"Required Settings",""
"Required to display a banner",""
"Reversal","Reversão"
"Reversal of General Account Hold","Anulação de Conta Geral Suspensa"
"Reversal of Points Usage","Anulação de Uso Pontos"
"Reversal of an adjustment.","Anulação Ajustamento"
"Reversal of hold for Dispute Investigation","Anulação suspensão de Disputa de Investigação"
"Review Order","Rever Encomenda"
"Reward Voucher Redemption","Amortização Vale Pontos"
"SFTP Credentials","Credenciais SFTP"
"Sale","Venda"
"Sales","Vendas"
"Same as shipping","O mesmo que envio"
"Sandbox Credentials","Credenciais Sandbox"
"Sandbox Mode","Modo Testes"
"Schedule","Horário"
"Schedule description is too long.","Descrição de tarefa agenda é demasiado comprida."
"Scheduled Fetching","Agendamento Obtenção"
"Select a Payment Solution",""
"Send Email Confirmation",""
"Server Error. Please try again.","Error de servidor. Por favor tente novamente."
"Settlement Consolidation","Consolidação de liquidação"
"Settlement Report Settings","Definições Relatório de Acordo"
"Settlement of a chargeback.","Acordo de Reembolso"
"Severe 3D Secure Card Validation","Validação Severe 3D Secure Card"
"Severe Validation Removes Chargeback Liability on Merchant","A Validação Severe retira a responsabilidade ao comerciante em caso de pedido de reembolso"
"Severe validation removes chargeback liability on merchant.","A Validação Severe retira a responsabilidade ao comerciante em caso de pedido de reembolso"
"Shipping","Envio"
"Shipping Address","Endereço de Envio"
"Shipping Information","Informação de Envio"
"Shipping Method","Método de Envio"
"Shop now using (150 X 40)","Loja agora utiliza (150 X 40)"
"Shop now using (150 X 60)","Loja agora usa (150 X 60)"
"Shortcut","Atalho"
"Shortcut Buttons Flavor","Shortcut Buttons Flavor"
"Sidebar (right)",""
"Sign a billing agreement to streamline further purchases with PayPal.","Assinar um acordo de faturação para simplificar processamentos futuros Paypal."
"Size",""
"Skip Order Review Step",""
"Solo","Solo"
"Some PayPal solutions conflict.",""
"Sorry, no quotes are available for this order at this time.","Pedimos desculpa, mas de momento não existem estimativas disponíveis para esta encomenda."
"Sort Order",""
"Specifies what the Authorization Honor Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.","Especifica o Período de Honra na Autorização na conta do comerciante no Paypal. Tem que ser o mesmo que o especificado no Paypal."
"Specifies what the Order Valid Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.","Especifica qual o Período Válido Encomenda na conta do comerciante do Paypal. Tem que ser o mesmo que o especificado no Paypal."
"State/Province","Região"
"Static","Estático"
"Street Address","Rua"
"Street Address %s","Endereço %s"
"Submitting order information...","A Submeter informação da encomenda..."
"Subscriber name is too long.","O nome do subscritor é demasiado comprido."
"Subscription ID","ID Subscrição"
